call_id,decision_index,candidate_count,affected_rule_ids,output_relation,output_effect,raw_risk_score,raw_repair_score,applied_score_adjustment,ranking_changed,action_changed,final_action_used,confidence,json_valid,retry_count,cache_hit
2e3645a8a3d7,85,34,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
14064b94d617,86,49,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
1690c2d31bc9,87,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
d24aeaa890b0,88,24,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
11d7231140f5,89,26,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
d1b94c1d06be,90,38,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
4a3465bb8bde,91,46,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
e48f33e3b34a,92,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
5ac878e841b9,93,39,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
57ccb81ef0cd,94,56,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
e9f8ae38a081,95,53,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
715fe47b6a6d,96,57,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
9c8d24cfaa67,97,28,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
d049a6f54905,98,40,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
b1d37f3b7e81,99,51,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
119e5fdbf4d1,100,46,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
cb921df3860f,101,32,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
922b522ecddb,102,29,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
d06a9bae25d1,103,37,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
b92aa773ecf6,104,32,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
c63d000e0371,105,26,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
f692a468283b,106,54,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
184f6da4f2fb,107,52,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
2869590dc72b,108,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
077165774e19,109,36,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
6aefe08b880c,110,43,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
c757fed04811,111,64,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
acf37572799c,112,70,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
e0979fe79887,113,37,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
211615c4d1e1,114,30,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
0733028245fe,115,55,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
e0e18445e90e,116,54,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
3f19ac0036a4,117,45,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
bd6de0e4abd2,118,37,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
75923b82ce70,119,43,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
9ddcb545c96d,120,54,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
58b30e4e565f,121,30,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
97c9847ff29b,122,51,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,take_order,,False,0,True
889e33143de2,123,46,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
a9ce1517fb93,124,47,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
6848826a9500,125,37,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
dfbdcac211f4,126,66,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
2c82feeba937,127,29,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
06512d6ca627,146,7,"[""67a434f963f5"",""5898067122eb"",""355f8f7bf174"",""e90080a0e2da"",""36e6d8533839"",""69c10ceb2dd4"",""048e665ca9b7""]",not_persisted_in_legacy_trace,unknown,0.0,0.0,0.0,False,False,wait,,False,0,True
