run_id,dataset,driver_hash,step_hash,action,candidate_type,freight_direct_net,route_segment_value,terminal_value,macro_task_repair_value,predicted_marginal_preference_cost,broken_macro_task_cost,lost_repair_window_cost,time_cost,query_cost,reposition_cost,execution_risk,low_confidence_risk,final_score,chosen_flag,why_not_chosen,wait_reason,query_k,query_minutes,macro_payload,notes
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,7c8ea6a52706,wait,take_order,231.34,0.0,0.0,0.0,16726.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-26355.63,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":26,""macro_started_count"":26,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":26}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,2b6d63f8a528,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-35.0,True,,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":26,""macro_started_count"":26,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":26}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,2b6d63f8a528,wait,take_order,305.88,0.0,0.0,0.0,23526.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-33004.65,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":26,""macro_started_count"":26,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":26}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,2b6d63f8a528,wait,take_order,256.67,0.0,0.0,0.0,24566.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-34086.87,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":26,""macro_started_count"":26,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":26}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,2b6d63f8a528,wait,take_order,457.09,0.0,0.0,0.0,25006.2,-0.0,-0.0,8.64,-0.0,0.0,-0.0,0.15,-34369.55,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":26,""macro_started_count"":26,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":26}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,2b6d63f8a528,wait,take_order,311.2,0.0,0.0,0.0,25006.2,-0.0,-0.0,7.36,-0.0,0.0,-0.0,0.15,-34570.15,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":26,""macro_started_count"":26,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":26}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,7817dfb708d3,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,0,0,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,97d648a2cbcf,take_order,take_order,395.27,0.0,0.0,0.0,6.2,-0.0,-0.0,11.68,-0.0,0.0,-0.0,0.15,558.53,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,97d648a2cbcf,take_order,take_order,356.06,0.0,0.0,0.0,6.2,-0.0,-0.0,2.56,-0.0,0.0,-0.0,0.15,519.8,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,97d648a2cbcf,take_order,take_order,332.0,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,497.41,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,97d648a2cbcf,take_order,take_order,270.42,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,490.39,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,97d648a2cbcf,take_order,take_order,204.06,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,481.73,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ef34b0f6c594,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ef34b0f6c594,wait,take_order,57.14,0.0,0.0,0.0,6726.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-16625.67,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ef34b0f6c594,wait,take_order,126.09,0.0,0.0,0.0,8006.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-17793.32,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ef34b0f6c594,wait,take_order,9.34,0.0,0.0,0.0,9286.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-19264.4,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ef34b0f6c594,wait,take_order,-1.86,0.0,0.0,0.0,11846.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-21840.84,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,280d7516eaaa,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-35.0,True,,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,280d7516eaaa,wait,take_order,534.87,0.0,0.0,0.0,25006.2,-0.0,-0.0,15.76,-0.0,0.0,-0.0,0.15,-34294.55,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,280d7516eaaa,wait,take_order,76.75,0.0,0.0,0.0,24566.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-34391.88,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,280d7516eaaa,wait,take_order,296.98,0.0,0.0,0.0,25006.2,-0.0,-0.0,7.76,-0.0,0.0,-0.0,0.15,-34588.53,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,280d7516eaaa,wait,take_order,193.86,0.0,0.0,0.0,25006.2,-0.0,-0.0,0.48,-0.0,0.0,-0.0,0.15,-34714.16,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":27,""macro_started_count"":27,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":27}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ddbb0208d72d,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,0,0,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,e4a1ea6770bc,take_order,take_order,176.38,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,319.79,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,e4a1ea6770bc,take_order,take_order,200.81,0.0,0.0,0.0,6.2,-0.0,-0.0,6.8,-0.0,0.0,-0.0,0.15,278.7,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,e4a1ea6770bc,take_order,take_order,149.78,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,228.97,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,e4a1ea6770bc,take_order,take_order,154.81,0.0,0.0,0.0,6.2,-0.0,-0.0,2.8,-0.0,0.0,-0.0,0.15,223.55,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,e4a1ea6770bc,take_order,take_order,141.66,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,219.94,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,52e710091b40,take_order,take_order,522.53,0.0,0.0,0.0,6.2,-0.0,-0.0,5.92,-0.0,0.0,-0.0,0.15,740.37,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,52e710091b40,take_order,take_order,405.82,0.0,0.0,0.0,6.2,-0.0,-0.0,0.48,-0.0,0.0,-0.0,0.15,601.2,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,52e710091b40,take_order,take_order,243.31,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,524.84,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,52e710091b40,take_order,take_order,276.27,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,431.93,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,52e710091b40,take_order,take_order,204.5,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,338.06,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ae4b3d7c1b6a,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ae4b3d7c1b6a,wait,take_order,124.83,0.0,0.0,0.0,20966.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-30735.82,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ae4b3d7c1b6a,wait,take_order,319.36,0.0,0.0,0.0,25006.2,-0.0,-0.0,15.2,-0.0,0.0,-0.0,0.15,-34562.85,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ae4b3d7c1b6a,wait,take_order,218.9,0.0,0.0,0.0,25006.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-34592.98,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ae4b3d7c1b6a,wait,take_order,215.9,0.0,0.0,0.0,25006.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-34638.0,False,rest_window_overlap,positive_orders_failed_threshold_or_soft_risk,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":28,""macro_started_count"":28,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":28}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,2261aef1492a,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,0,0,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ea3b03b38fed,take_order,take_order,528.24,0.0,0.0,0.0,6.2,-0.0,-0.0,5.44,-0.0,0.0,-0.0,0.15,753.54,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ea3b03b38fed,take_order,take_order,326.34,0.0,0.0,0.0,6.2,-0.0,-0.0,6.8,-0.0,0.0,-0.0,0.15,457.56,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ea3b03b38fed,take_order,take_order,319.36,0.0,0.0,0.0,6.2,-0.0,-0.0,14.08,-0.0,0.0,-0.0,0.15,421.51,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ea3b03b38fed,take_order,take_order,299.86,0.0,0.0,0.0,6.2,-0.0,-0.0,7.12,-0.0,0.0,-0.0,0.15,414.35,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,ea3b03b38fed,take_order,take_order,298.28,0.0,0.0,0.0,6.2,-0.0,-0.0,11.2,-0.0,0.0,-0.0,0.15,401.94,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,fa5a1530f5c3,take_order,take_order,215.11,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,370.21,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,fa5a1530f5c3,take_order,take_order,204.14,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,369.51,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,fa5a1530f5c3,take_order,take_order,174.98,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,324.43,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,fa5a1530f5c3,take_order,take_order,138.54,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,271.62,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,fa5a1530f5c3,take_order,take_order,114.39,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,198.55,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":29,""macro_started_count"":29,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":29}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,d4f6761add9a,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,periodic_full_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":30,""macro_started_count"":30,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":30}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,d4f6761add9a,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,False,lower_delta_mpc_score_or_no_macro_commitment,periodic_full_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":30,""macro_started_count"":30,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":30}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,d4f6761add9a,wait,take_order,146.4,0.0,0.0,0.0,21206.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-30879.55,False,rest_window_overlap,periodic_full_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":30,""macro_started_count"":30,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":30}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,d4f6761add9a,wait,take_order,336.72,0.0,0.0,0.0,22726.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,-32057.27,False,rest_window_overlap,periodic_full_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":30,""macro_started_count"":30,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":30}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,d4f6761add9a,wait,take_order,378.29,0.0,0.0,0.0,25006.2,-0.0,-0.0,7.12,-0.0,0.0,-0.0,0.15,-34427.8,False,rest_window_overlap,periodic_full_rest_guard,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":30,""macro_started_count"":30,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":30}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,d66e40c99b2a,wait,wait,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,True,,daily_rest_guard,0,0,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":31,""macro_started_count"":31,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":31}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,3a3342c484a4,take_order,take_order,597.15,0.0,0.0,0.0,6.2,-0.0,-0.0,5.28,-0.0,0.0,-0.0,0.15,859.76,True,,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":31,""macro_started_count"":31,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":31}",runtime_top5_decomposition
runs/delta_mpc/20260509/delta_mpc_fallback,20260509,e7a52d984e7e,3a3342c484a4,take_order,take_order,387.72,0.0,0.0,0.0,6.2,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15,679.0,False,lower_delta_mpc_score,,120,12,"{""macro_aborted_count"":0,""macro_broken_by_query_count"":0,""macro_completed_count"":31,""macro_started_count"":31,""official_delta_measured_macro_gain"":0.0,""query_skipped_due_to_macro"":31}",runtime_top5_decomposition
